asset_type,symbol,name,yfinance_symbol,tradingview_symbol,tradingview_prefix_status,search_text,app_include,review_note,sector,industry
ETF,BOAT,SonicShares Global Shipping ETF,BOAT,NASDAQ:BOAT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boat sonicshares global shipping etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOBP,Exchange Traded Concepts Trust CORE16 Best of Breed Premier In,BOBP,NASDAQ:BOBP,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bobp exchange traded concepts trust core16 best of breed premier in etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOCT,Innovator U.S. Equity Buffer ETF - October,BOCT,NASDAQ:BOCT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boct innovator u.s. equity buffer etf - october etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOEG,Leverage Shares 2X Long BA Daily ETF,BOEG,NASDAQ:BOEG,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boeg leverage shares 2x long ba daily etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOEU,Direxion Daily BA Bull 2X ETF,BOEU,NASDAQ:BOEU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boeu direxion daily ba bull 2x etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOIL,ProShares Ultra Bloomberg Natural Gas,BOIL,NASDAQ:BOIL,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boil proshares ultra bloomberg natural gas etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOND,PIMCO Active Bond Exchange-Traded Fund Exchange-Traded Fund,BOND,NASDAQ:BOND,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bond pimco active bond exchange-traded fund exchange-traded fund etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOTT,Themes Humanoid Robotics ETF,BOTT,NASDAQ:BOTT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bott themes humanoid robotics etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOTZ,Global X Robotics & Artificial Intelligence ETF,BOTZ,NASDAQ:BOTZ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,botz global x robotics & artificial intelligence etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOUT,Capital-Force ETF Trust CapForce IBD Breakout Opportunities ET,BOUT,NASDAQ:BOUT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bout capital-force etf trust capforce ibd breakout opportunities et etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOXA,EA Series Trust Alpha Architect Aggregate Bond ETF,BOXA,NASDAQ:BOXA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boxa ea series trust alpha architect aggregate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BOXX,EA Series Trust Alpha Architect 1-3 Month Box ETF,BOXX,NASDAQ:BOXX,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,boxx ea series trust alpha architect 1-3 month box etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BPAY,iShares FinTech Active ETF,BPAY,NASDAQ:BPAY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bpay ishares fintech active etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BPH,Precidian ETFs Trust BP plc ADRhedged,BPH,NASDAQ:BPH,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bph precidian etfs trust bp plc adrhedged etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BPI,Grayscale Funds Trust Grayscale Bitcoin Premium Income ETF,BPI,NASDAQ:BPI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bpi grayscale funds trust grayscale bitcoin premium income etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRAZ,Global X Funds Global X Brazil Active ETF,BRAZ,NASDAQ:BRAZ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,braz global x funds global x brazil active etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BREM,iShares Emerging Markets Bond Active ETF,BREM,NASDAQ:BREM,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brem ishares emerging markets bond active etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRES,Burney U.S. Equity Select ETF,BRES,NASDAQ:BRES,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bres burney u.s. equity select etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRF,VanEck Brazil Small-Cap ETF,BRF,NASDAQ:BRF,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brf vaneck brazil small-cap etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRHY,iShares High Yield Active ETF,BRHY,NASDAQ:BRHY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brhy ishares high yield active etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRIF,FIS Trust FIS Bright Portfolios Focused Equity ETF,BRIF,NASDAQ:BRIF,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brif fis trust fis bright portfolios focused equity etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRKC,Tidal Trust II YieldMax BRK.B Option Income Strategy ETF,BRKC,NASDAQ:BRKC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brkc tidal trust ii yieldmax brk.b option income strategy etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRKU,Direxion Daily BRKB Bull 2X ETF,BRKU,NASDAQ:BRKU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brku direxion daily brkb bull 2x etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRKW,Roundhill ETF Trust Roundhill BRKB WeeklyPay ETF,BRKW,NASDAQ:BRKW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brkw roundhill etf trust roundhill brkb weeklypay etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRLN,iShares Floating Rate Loan Active ETF,BRLN,NASDAQ:BRLN,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brln ishares floating rate loan active etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRNY,Burney U.S. Factor Rotation ETF,BRNY,NASDAQ:BRNY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brny burney u.s. factor rotation etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRRR,Coinshares Bitcoin ETF,BRRR,NASDAQ:BRRR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brrr coinshares bitcoin etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRTR,iShares Total Return Active ETF,BRTR,NASDAQ:BRTR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brtr ishares total return active etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BRZU,Direxion Daily MSCI Brazil Bull 2X ETF,BRZU,NASDAQ:BRZU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,brzu direxion daily msci brazil bull 2x etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,BSCQ,NASDAQ:BSCQ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscq invesco bulletshares 2026 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCR,Invesco BulletShares 2027 Corporate Bond ETF,BSCR,NASDAQ:BSCR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscr invesco bulletshares 2027 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCS,Invesco BulletShares 2028 Corporate Bond ETF,BSCS,NASDAQ:BSCS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscs invesco bulletshares 2028 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCT,Invesco BulletShares 2029 Corporate Bond ETF,BSCT,NASDAQ:BSCT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsct invesco bulletshares 2029 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCU,Invesco BulletShares 2030 Corporate Bond ETF,BSCU,NASDAQ:BSCU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscu invesco bulletshares 2030 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCV,Invesco BulletShares 2031 Corporate Bond ETF,BSCV,NASDAQ:BSCV,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscv invesco bulletshares 2031 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCW,Invesco BulletShares 2032 Corporate Bond ETF,BSCW,NASDAQ:BSCW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscw invesco bulletshares 2032 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCX,Invesco BulletShares 2033 Corporate Bond ETF,BSCX,NASDAQ:BSCX,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscx invesco bulletshares 2033 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCY,Invesco BulletShares 2034 Corporate Bond ETF,BSCY,NASDAQ:BSCY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscy invesco bulletshares 2034 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSCZ,Invesco BulletShares 2035 Corporate Bond ETF,BSCZ,NASDAQ:BSCZ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bscz invesco bulletshares 2035 corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSEP,Innovator U.S. Equity Buffer ETF - September,BSEP,NASDAQ:BSEP,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsep innovator u.s. equity buffer etf - september etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,BSJQ,NASDAQ:BSJQ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjq invesco bulletshares 2026 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJR,Invesco BulletShares 2027 High Yield Corporate Bond ETF,BSJR,NASDAQ:BSJR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjr invesco bulletshares 2027 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJS,Invesco BulletShares 2028 High Yield Corporate Bond ETF,BSJS,NASDAQ:BSJS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjs invesco bulletshares 2028 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJT,Invesco BulletShares 2029 High Yield Corporate Bond ETF,BSJT,NASDAQ:BSJT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjt invesco bulletshares 2029 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJU,Invesco BulletShares 2030 High Yield Corporate Bond ETF,BSJU,NASDAQ:BSJU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsju invesco bulletshares 2030 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJV,Invesco BulletShares 2031 High Yield Corporate Bond ETF,BSJV,NASDAQ:BSJV,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjv invesco bulletshares 2031 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJW,Invesco BulletShares 2032 High Yield Corporate Bond ETF,BSJW,NASDAQ:BSJW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjw invesco bulletshares 2032 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSJX,Invesco BulletShares 2033 High Yield Corporate Bond ETF,BSJX,NASDAQ:BSJX,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsjx invesco bulletshares 2033 high yield corporate bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMC,Brandes U.S. Small-Mid Cap Value ETF,BSMC,NASDAQ:BSMC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmc brandes u.s. small-mid cap value etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMQ,Invesco BulletShares 2026 Municipal Bond ETF,BSMQ,NASDAQ:BSMQ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmq invesco bulletshares 2026 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMR,Invesco BulletShares 2027 Municipal Bond ETF,BSMR,NASDAQ:BSMR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmr invesco bulletshares 2027 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMS,Invesco BulletShares 2028 Municipal Bond ETF,BSMS,NASDAQ:BSMS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsms invesco bulletshares 2028 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMT,Invesco BulletShares 2029 Municipal Bond ETF,BSMT,NASDAQ:BSMT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmt invesco bulletshares 2029 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMU,Invesco BulletShares 2030 Municipal Bond ETF,BSMU,NASDAQ:BSMU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmu invesco bulletshares 2030 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMV,Invesco BulletShares 2031 Municipal Bond ETF,BSMV,NASDAQ:BSMV,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmv invesco bulletshares 2031 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMW,Invesco BulletShares 2032 Municipal Bond ETF,BSMW,NASDAQ:BSMW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmw invesco bulletshares 2032 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
ETF,BSMY,Invesco BulletShares 2034 Municipal Bond ETF,BSMY,NASDAQ:BSMY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,bsmy invesco bulletshares 2034 municipal bond etf etf,TRUE,정상 ETF 행으로 판단. 원본 ETF 파일 footer/비정상 행은 제거함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
